Unnamed: 0,SeniorCitizen,Partner,Dependents,tenure,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
4960,0,0,0,-0.5612458578505433,0,0,0,0,0,0,0,1,0.6054835674079208,True,False,False,False,True,False,False
5210,0,1,0,-0.35284010618861106,0,0,0,0,0,0,1,1,0.3856900822124549,True,False,True,False,False,True,False
6922,0,0,0,0.5364412898173472,0,0,0,0,0,0,0,1,0.7537876176741237,True,False,True,False,False,True,False
6706,1,0,0,-0.778509257576207,1,0,0,0,0,0,0,0,0.3271561726462273,True,False,False,False,False,True,False
1617,0,1,0,1.1917376578423793,1,0,1,0,0,0,0,0,0.9282018261384278,True,False,True,False,False,True,False
861,0,0,0,-0.6535406603002477,0,0,1,0,0,0,0,0,0.14838618123726022,True,False,False,False,False,True,False
1602,0,0,0,-0.42685326884098546,0,0,0,0,0,0,1,1,0.38702748296571104,True,False,False,False,False,True,False
6231,0,0,0,-1.1209102010056176,0,0,0,0,0,0,0,0,1.0937705861412768,True,False,False,False,False,True,False
3060,0,0,0,-0.4338135585739897,1,0,0,1,0,0,0,1,1.0248192593672283,True,False,True,False,False,True,True
6072,0,0,0,-1.2692449772301477,0,0,0,0,0,0,0,0,-0.8945181394493793,True,False,False,False,False,True,False
5310,0,0,0,-1.0878841633588263,0,0,0,0,0,0,0,0,-0.17057938768070274,True,False,False,False,False,True,True
5555,0,0,0,-0.8692830504635569,0,0,0,0,0,0,0,1,0.36788477854274987,True,False,False,False,False,True,True
2871,0,0,0,-0.6001686022969622,1,0,0,0,0,1,0,1,0.803583778676625,True,False,False,False,False,True,False
1662,0,0,0,0.3029359128381601,0,0,0,0,0,0,0,1,0.7920596463458831,True,False,False,False,False,True,False
4258,0,0,0,-1.0214456112488515,0,0,0,1,0,1,0,0,0.1966162894571688,False,False,True,False,False,False,True
6292,0,0,0,-1.068873583607759,0,0,0,0,0,0,0,0,-1.060162360564223,True,True,False,False,False,True,True
1560,0,0,0,-0.41789894521348114,0,0,1,1,0,0,1,0,1.0407758247352548,True,False,False,False,True,True,False
1309,0,0,0,-0.01212811155560567,1,0,0,0,0,1,0,1,1.0432462986507711,True,False,False,False,False,True,False
6236,0,0,0,-1.1667726179665046,0,0,0,0,0,0,0,0,0.043824991859149454,True,False,False,False,False,True,True
287,0,0,0,-1.2093775036018148,0,0,0,0,0,0,0,0,0.20981484959371638,True,False,False,False,False,True,False
3594,0,0,0,-1.1264764386397084,0,0,0,0,0,0,0,1,0.17924752672210809,True,False,False,False,False,False,True
5246,0,0,0,-0.23032843352659582,0,0,0,0,0,1,1,0,0.9933350292403892,True,False,False,False,False,True,True
405,0,0,0,-0.9710813323653199,0,0,0,0,0,0,0,1,-1.0814631485062047,True,True,False,False,True,False,True
2814,0,0,0,-1.1263090179993804,0,0,0,0,1,1,0,1,0.7981556502352383,True,False,True,False,False,True,True
6760,0,0,0,-1.072973697676037,0,0,0,0,0,0,0,0,-0.49842432802474607,False,False,False,False,False,True,True
597,0,0,0,-1.1263129484393044,0,0,0,0,0,0,0,0,0.3767269882589951,True,False,False,False,False,True,True
2336,0,0,0,-0.6111324192152929,0,0,0,0,0,0,0,1,0.25935352132706135,True,False,False,False,False,True,False
235,0,0,0,-1.0580832521860772,0,0,0,0,0,0,1,1,0.8455491097659442,True,False,False,False,False,True,True
3691,0,0,0,-0.931945020337856,0,0,0,0,0,0,0,1,-0.09117413107007566,True,False,False,False,False,True,True
5875,0,0,0,-1.2387902368525834,0,0,0,0,0,0,1,1,0.7570556715814671,True,False,False,False,False,True,False
4261,0,1,0,0.6286489926296011,1,0,0,0,0,1,1,1,0.8905109849769004,True,False,True,False,True,False,True
2406,0,1,0,-1.1932600759287193,0,0,0,0,0,0,0,1,0.33631059710598576,True,False,False,False,False,True,False
1249,0,0,0,-1.1225361729579193,0,0,0,0,0,0,0,0,0.5483044245468899,True,False,False,False,False,True,False
1160,0,0,0,-1.2591702495891954,0,0,0,0,0,0,0,1,-0.7446663165319135,True,False,False,False,False,True,True
2908,0,0,0,-0.5953240654542299,0,0,0,0,0,0,0,1,1.1218975139743612,True,False,False,False,False,True,False
2706,0,0,0,-1.145452332332891,0,0,0,0,0,0,0,0,0.5520559144900203,True,False,False,False,False,True,False
6083,0,0,0,-0.0026341722864293704,1,0,0,0,0,0,0,0,0.4084792557526095,True,False,False,False,False,True,True
4317,0,0,0,-0.9149813588568125,0,0,0,0,0,1,0,0,0.5344481518942965,True,False,True,False,False,True,False
5062,0,0,0,0.11809845648348466,0,0,0,0,0,0,0,0,-0.11242694317838231,True,False,False,False,False,True,False
2864,0,0,0,-1.0503229531376563,0,0,0,0,0,0,0,1,0.4578467377779159,True,False,False,False,False,True,False
27,0,0,1,0.14929404143125613,0,0,0,0,0,1,1,1,0.7287507734662482,True,False,False,False,False,True,True
4875,0,0,0,-0.01766139373090647,0,0,0,1,0,0,0,1,0.2700296899189305,True,False,False,False,True,True,False
4767,0,0,0,-0.5595136298520204,0,0,0,0,0,0,0,1,-0.5360010663061158,False,False,True,False,False,True,True
4292,0,0,0,-0.11461224814229254,0,0,0,0,0,0,0,1,0.3485910172459799,True,False,False,False,False,True,True
6442,0,0,0,-0.1935762244467354,1,0,0,0,0,0,0,1,0.7898250037956938,True,False,True,False,False,True,False
839,1,0,0,0.5934241875062687,0,0,0,0,0,1,0,1,1.0601454913310906,True,False,True,False,False,True,False
3139,1,0,0,-0.7909326733917951,0,0,0,0,1,0,1,1,1.0532986692344424,True,False,False,False,True,True,False
6450,0,0,0,0.925757526290974,0,0,0,0,1,1,1,0,1.2975536674654724,True,False,True,False,False,True,False
374,0,0,0,-1.2496228706614916,0,0,0,0,0,0,0,0,0.32576701284758985,True,False,False,False,False,True,True
498,0,0,0,-0.7713634567406741,0,0,1,1,0,0,1,1,0.8956250601247502,True,False,True,False,False,False,False
965,0,0,0,-1.0191552032631668,0,0,0,0,0,1,1,0,1.150734739952405,True,False,False,False,True,True,False
1744,0,0,0,-1.10141640265794,0,0,0,0,0,1,0,1,0.7698653527570488,True,False,False,False,False,True,False
3356,0,1,0,-1.1438762949003622,1,0,0,0,0,0,0,0,-0.4333137867563992,True,False,False,False,False,True,True
6860,0,0,0,0.056702544402153,1,0,0,0,0,1,0,1,1.1863905921884197,True,False,False,False,False,True,False
128,0,1,1,-0.4235481268154536,0,1,0,0,0,1,1,1,0.07485598249819886,True,False,False,False,True,True,False
4144,0,0,0,-0.14801010083897614,0,0,0,0,0,0,0,1,0.40968654158213114,True,False,False,False,False,True,False
5077,0,1,0,-0.08662916136797505,0,0,0,0,0,0,1,1,0.9682864636516739,True,False,True,False,True,True,False
6452,0,0,0,0.2552854998001133,0,0,0,0,0,1,1,0,1.2223161883069373,True,False,True,False,False,True,False
448,0,0,0,-1.2402821332616527,0,0,0,0,0,0,0,0,0.312067599247553,True,False,False,False,False,True,True
3056,0,0,1,-0.0521546121452795,1,0,0,0,0,0,0,0,-0.013009687414285653,True,False,True,False,True,False,True
6137,1,0,0,0.720967944327924,1,0,0,0,0,1,0,1,1.1937779476269572,True,False,False,False,False,True,False
6370,0,0,0,0.3952973435611174,1,0,1,0,0,0,0,1,0.7916972542008024,True,False,False,False,True,False,False
431,0,0,0,1.1609891912770804,0,0,0,0,0,0,0,1,-1.1695962706583103,True,True,False,False,False,True,True
7008,0,0,0,-0.001246481933382615,0,0,0,0,0,0,0,1,1.0997868005404294,True,False,False,False,True,False,True
3475,0,0,0,-0.3735397567118529,0,0,0,0,0,0,0,1,0.37490604668181393,True,False,False,False,False,False,True
6080,0,0,0,-1.199804845044171,0,0,0,0,0,0,0,0,-1.0872982490486205,True,False,False,False,False,True,True
2264,0,0,0,-0.9315888569031404,0,0,1,1,1,0,1,1,1.396090451366014,True,False,False,False,False,False,True
1338,0,0,0,-1.271621281384704,0,0,0,0,0,0,0,0,-1.4511306467732892,True,True,False,False,False,True,True
6834,0,0,0,-1.0060775644928546,1,0,0,0,0,0,0,0,0.7870969725848209,True,False,False,False,False,True,False
6167,0,0,0,-0.831155024764513,0,0,0,0,0,0,1,1,0.7844765090375838,True,False,False,False,False,True,False
2758,0,0,0,-1.1693206845177428,0,0,0,0,0,0,0,0,-1.06120102892361,True,True,False,False,False,True,True
1095,0,0,0,-0.36746707917707633,0,0,0,0,0,1,1,0,0.8493662818075246,True,False,True,False,False,True,False
6851,0,0,0,-0.6507733028459358,1,0,0,1,0,0,0,1,0.8090525853320355,True,False,False,False,False,False,True
1969,0,0,0,-0.6235377973164696,0,0,0,0,0,0,0,1,0.5295390597825538,True,False,True,False,True,True,False
3608,0,0,0,0.2591481989029581,0,0,0,0,0,0,0,0,0.3373170474010354,True,False,False,False,False,True,False
6973,0,0,0,-1.0085409533599479,0,0,0,0,0,0,0,0,-1.2003881818861135,False,True,False,False,False,False,True
5986,0,1,0,-0.9843148041434323,1,0,0,0,0,0,1,1,0.8432700459260005,True,False,False,False,False,True,False
694,0,0,0,-1.1960038562387048,0,0,0,0,0,0,0,1,0.1108810921966657,True,False,False,False,True,True,False
1621,0,0,0,-0.00913924910567776,0,0,0,0,0,0,0,1,0.681804356759627,True,False,False,False,False,True,False
4088,0,0,0,-0.9775493939859591,0,0,0,0,0,0,0,0,0.3406799933083719,True,False,False,False,False,True,False
2656,0,0,0,-1.1771506136655647,0,0,0,0,0,1,0,0,0.46544244936622314,True,False,False,False,False,True,True
1619,0,0,0,0.3512552237344757,1,0,0,0,0,0,0,0,0.7267486596765687,True,False,True,False,False,True,False
6490,0,0,0,-1.2543442557616182,0,0,0,0,0,0,0,0,0.14161929940536588,True,False,False,False,False,True,False
4239,0,0,0,-0.5770407355994577,0,0,0,0,0,0,0,0,-0.0671183649911137,True,False,False,False,False,False,True
2264,0,0,0,-1.2400464930397694,0,0,0,0,0,0,0,0,0.34442421221922087,True,False,False,False,True,False,True
3726,0,0,0,-0.6166995403675828,0,0,0,0,0,0,0,1,0.5252317218695217,True,False,False,False,True,False,True
3923,0,0,0,0.034791316781738524,0,0,0,0,0,0,1,1,0.5620558863363377,True,False,True,False,False,False,True
6219,0,0,0,-1.0523085295763301,0,0,0,0,0,0,0,1,0.598910594692514,True,False,False,False,False,True,False
5495,0,0,0,-0.9342979544428526,0,0,0,0,0,0,0,0,0.5930233185786571,True,False,False,False,False,True,False
6214,0,0,0,-1.189368912290023,0,0,0,0,0,0,0,1,-0.2190437077079168,True,False,False,False,False,True,True
5018,0,0,0,-1.1728418308084358,0,0,0,0,0,0,0,0,-0.8927429393298403,True,True,False,False,True,True,False
838,0,0,0,-0.19072101090084526,0,0,0,0,0,0,0,0,0.23652421867468343,True,False,True,False,False,True,True
357,0,0,0,-0.33760892642701734,0,0,0,0,0,0,0,0,-0.847849841726571,True,False,False,False,True,False,False
5560,0,0,0,-0.8172448918222424,0,0,0,0,0,0,0,1,-0.6690553747293837,False,False,False,False,False,True,True
5111,0,0,0,0.2702129248818974,0,0,0,0,0,0,0,0,0.6020526838964219,True,False,False,False,False,True,True
6608,0,0,1,-1.2774445836787656,0,0,0,0,0,0,0,1,-0.8846582235530809,True,False,False,False,False,True,True
5466,0,0,0,-1.0331224013585834,0,0,0,0,0,0,0,1,0.33049427366576795,True,False,False,False,False,True,True
2095,0,0,0,-1.2651505994907306,0,0,0,0,0,0,0,0,-1.4629644728744555,False,True,False,False,False,True,False
4316,0,0,0,-0.9746439890070747,0,0,0,0,0,1,0,0,0.5273792894197874,True,False,True,False,False,True,False
3806,0,0,0,-0.3755631244848121,1,0,1,0,0,0,0,1,1.235128803563706,True,False,False,False,False,True,False
727,0,0,0,-0.08081721497866756,0,0,0,0,0,0,0,1,0.2628817411831104,True,False,False,False,False,True,False
4177,0,0,0,0.04178086494072608,0,0,0,0,1,0,0,0,-0.15337078105965718,True,False,False,False,True,True,False
2608,0,0,0,0.5521042645782654,0,0,0,0,0,0,0,1,1.0567796001519292,True,False,False,False,False,True,False
6590,0,0,0,-1.2632391864505363,0,0,0,0,0,0,0,1,0.1901764642654702,True,False,False,False,True,True,False
4822,0,0,1,0.26888504526121726,0,0,0,0,0,0,0,0,-0.7243296925375292,True,True,False,True,False,True,False
2685,0,0,0,-1.0497973816056387,0,0,0,0,0,0,0,1,0.39961591725759593,True,False,False,False,True,False,False
6064,0,0,0,-1.2064251373007824,0,0,0,0,0,0,0,1,-0.6507798726933787,False,False,False,False,False,True,True
1434,0,0,0,-1.0214304314887925,1,0,0,0,0,1,0,1,1.035592082427146,True,False,False,False,False,True,True
6895,0,0,0,-1.2714886020109373,0,0,0,0,0,0,0,0,-0.6518337546673154,True,False,False,False,False,True,True
4262,1,1,0,1.0267281585593135,1,0,0,0,1,1,1,1,1.2883565566411115,True,False,True,False,True,False,True
1511,1,0,0,-1.205462936857455,0,0,0,0,0,0,0,0,-1.08573158339601,True,False,False,False,False,True,True
272,0,0,0,-0.5126468714050394,0,0,0,0,0,0,0,0,-0.3575386957272917,True,True,False,True,False,False,True
2706,0,0,0,-0.9476604641010551,1,0,0,0,0,0,0,1,0.6499465533282419,True,False,False,False,False,True,True
4458,0,0,0,-0.8048483699978902,1,0,1,0,0,1,0,1,1.121106081557939,True,False,False,False,True,True,False
5621,0,0,0,-0.4383128394991715,1,0,0,0,0,0,0,1,1.2379663738644227,True,False,False,False,True,False,True
5768,1,0,0,0.9736969916742586,0,0,0,0,0,0,1,1,1.014374752272545,True,False,True,False,True,True,False
1613,0,0,0,1.222117620607879,1,0,0,0,0,0,0,0,0.7478504587389524,True,False,True,False,False,True,False
1131,0,1,0,-0.7758323578936297,1,0,0,0,0,1,0,1,0.2950627961867754,True,False,False,False,False,False,False
3295,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,1,0.14689577478770427,True,False,False,False,False,True,True
2021,0,0,0,-1.0577020092977893,1,0,0,0,0,0,0,0,0.5902823332302963,True,False,False,False,False,True,False
3936,0,0,0,-1.2629026051653536,0,0,0,0,0,0,0,0,0.4604040405860778,True,False,False,False,False,True,False
4442,0,0,0,-1.1960038562387048,0,0,0,0,0,0,0,0,-0.13958301540096718,True,True,False,False,False,True,True
6456,0,0,0,0.5361575203151462,0,0,0,0,0,1,1,0,1.180938760891005,True,False,False,False,False,True,False
4567,0,0,0,-0.6833965434148176,0,0,0,0,0,0,0,0,-0.8227437281642694,False,True,False,False,True,False,True
3139,0,0,0,-1.1068398747259842,0,0,0,0,0,0,0,1,0.8309295322305179,True,False,False,False,True,True,False
898,0,0,0,-0.8335750305266768,0,0,0,0,0,1,1,0,1.1339568935563054,True,False,False,False,True,False,False
1207,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,1,0.46072305782866846,True,False,False,False,False,True,False
5900,0,1,1,0.3579685580968051,0,0,0,0,0,0,0,0,-0.30566442866291443,True,False,False,False,False,True,False
5497,0,1,0,0.5942286172085053,0,0,0,0,0,0,0,1,-0.38978408591118524,True,False,True,False,False,False,False
6905,0,0,0,0.16780895365091353,0,0,0,0,0,0,0,0,0.12098187466140847,True,False,False,False,True,False,False
1484,0,0,0,-0.865213051888782,0,0,1,0,0,0,0,1,0.0632543546675246,True,False,False,False,True,True,False
1559,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,0,0.45638976418513566,True,False,False,False,False,True,False
2834,0,0,0,-1.1273832812750215,0,0,0,0,0,0,0,0,-0.6070385231595259,True,True,False,False,False,True,True
6336,0,0,0,-0.7464043169918758,0,1,0,0,0,1,0,0,1.1092783879547194,True,False,False,False,False,True,False
4899,0,0,0,0.06377979078772666,1,0,0,0,0,0,0,0,0.6908149735047127,True,False,False,False,False,True,False
3875,0,0,0,-1.0092865832698066,0,0,0,0,0,0,0,0,-0.32216982210128225,True,False,False,False,False,True,False
951,0,0,0,-0.5015188082205336,0,0,0,0,0,0,0,0,0.3455958070110252,True,False,False,False,True,True,False
6240,0,0,0,-1.2050429193496368,0,0,0,0,0,0,0,1,-0.356007017119515,True,False,False,False,False,True,False
6291,0,0,0,-0.07596313678642752,0,0,0,0,0,0,0,0,-0.06384067317069775,True,True,False,True,True,False,True
3301,0,0,0,-0.7150658963327612,0,0,0,0,0,0,0,1,0.6787255890927093,True,False,True,False,False,True,False
4342,1,0,0,-1.2422392390399002,0,0,0,0,0,0,0,1,-0.5223249636910231,True,False,False,False,False,True,False
6608,0,0,0,-0.8897709469701619,0,0,0,0,0,0,0,1,-0.9562549130412674,False,True,True,False,True,False,True
5055,0,0,0,0.6124696079235254,1,0,0,0,0,1,1,1,1.2301642179727266,True,False,False,True,True,True,False
1855,0,0,0,0.2027573002478844,0,0,0,0,0,0,0,1,-0.2619260834649279,False,False,False,False,True,True,False
1612,0,0,0,1.265824771233793,1,0,0,0,0,0,0,0,0.748909523309209,True,False,True,False,False,True,False
4952,0,0,0,-1.225825606608197,0,0,0,0,0,1,0,1,0.87830445953725,True,False,False,False,False,True,False
722,0,0,0,-1.1107907310055851,1,0,0,0,0,0,0,0,0.7122445132517424,True,False,False,False,True,True,False
3471,0,0,0,0.00021597307776644037,0,0,0,0,0,1,1,1,1.2480724734183843,True,False,False,False,False,True,False
970,0,0,0,-1.1339986222378369,0,0,0,0,0,0,0,0,0.6931859138490981,True,False,False,False,False,True,False
3956,0,0,0,-0.7806713470231296,0,0,0,0,0,0,0,0,0.3071774612472657,True,False,False,False,False,True,False
4347,1,0,0,-1.2716762052340562,0,0,0,0,0,0,0,1,0.34623072389154286,True,False,False,False,False,True,False
2829,1,0,0,-0.9448051071184246,0,0,0,0,0,0,0,1,0.43995428424192745,True,False,False,False,False,True,False
6621,0,0,0,-1.0877518895846243,1,0,0,0,0,0,1,0,0.026572189826252757,True,False,False,False,False,True,False
5368,0,0,0,-0.6850470567380395,0,0,0,0,0,0,0,1,0.45923725146579253,True,False,True,False,False,True,False
2616,0,0,0,-0.7531229612610075,0,0,0,0,0,0,0,1,-1.0163043282375068,True,True,True,False,True,False,True
1029,0,1,1,-1.1747400849302365,0,0,0,0,0,0,0,1,0.7712162550895392,True,False,False,False,False,False,True
5134,0,0,0,-0.7043307400252132,1,0,0,0,0,0,0,1,0.5427714489171505,True,False,False,False,False,True,False
316,0,0,0,-0.552347293862566,0,0,0,0,0,1,0,1,0.8295035374909767,True,False,False,False,False,True,False
22,0,0,0,-1.0788913765075494,0,0,0,0,0,0,1,1,-0.580887041491241,False,False,False,False,False,True,True
865,0,0,0,-0.1583267161761619,0,0,0,0,0,1,1,1,0.7447264684309105,True,False,False,False,True,True,False
6127,1,0,0,-0.22349596007628542,0,0,0,0,0,1,0,1,1.0269577927733744,True,False,False,False,True,True,False
3917,0,0,0,-1.0116646458604786,0,0,0,0,0,0,0,0,0.7700896771449806,True,False,False,False,False,True,False
1459,0,0,0,-1.064135669900156,1,0,1,0,0,0,0,1,0.7376131691381529,True,False,False,False,False,True,False
4238,0,0,0,-0.9094408776552358,0,0,0,1,0,0,0,0,0.08811222392886386,False,False,False,False,False,True,True
903,0,0,0,-0.8020582732130567,0,0,0,0,0,1,1,0,1.0862818813399442,True,False,False,False,False,True,False
46,0,0,0,-1.2013459513178262,0,0,0,0,0,1,0,1,0.5832475545201548,True,False,False,False,False,True,False
639,1,1,0,0.6075752528630065,1,0,0,0,0,1,1,1,1.2420061145814207,True,False,True,False,False,True,False
3351,0,0,0,-0.6681544184847363,0,0,0,0,0,0,0,1,-0.3489193466535164,True,False,False,False,False,True,True
4270,0,1,0,0.2177277408163848,1,0,0,0,0,0,0,0,-0.30305647843399175,True,True,False,True,True,False,False
6521,0,0,1,-1.0213699891477055,0,0,0,0,0,0,0,0,0.5485521845908626,True,False,False,False,False,True,False
5113,0,0,0,-1.131252577307523,0,0,0,0,0,0,0,0,-0.8139146620401879,True,True,False,False,False,True,True
4519,0,0,0,-0.8108475630199632,1,0,0,1,0,0,0,1,0.7258260031228638,True,False,False,False,False,True,False
6290,0,0,0,0.6040536115711554,0,0,0,0,0,0,0,0,0.7476794712480188,True,True,False,True,True,False,True
3336,0,0,0,-0.9445505126461249,0,0,0,0,0,0,0,0,0.45100952572472497,True,False,False,False,False,True,True
3209,0,0,0,-1.2656822209294516,1,0,0,0,0,1,1,1,0.9360558539409242,True,False,False,False,False,True,False
4963,0,0,0,-0.3582892685484461,0,0,0,0,0,0,0,1,0.1617577670775081,True,True,False,False,True,False,False
6758,0,0,0,0.45778016385379305,0,0,0,0,0,0,0,0,-0.13291400776719875,True,False,True,False,False,True,False
4690,0,1,0,0.17287607594677445,0,0,0,1,0,1,1,1,0.8388001389904856,True,False,False,True,True,False,False
5281,0,0,0,-1.1566635931720646,0,0,0,0,0,1,0,0,0.6850889644787289,True,False,False,False,False,True,False
5994,0,0,0,0.23421299673276663,1,0,0,0,0,1,0,1,1.2640049538893687,True,False,False,False,False,True,False
3325,0,0,0,-0.8005880135394092,1,0,0,0,0,0,1,1,0.7690819522910732,True,False,False,False,False,True,False
4517,1,0,0,-0.9827550786173234,1,0,0,1,0,0,0,1,0.5960348424972276,True,False,False,False,False,True,False
354,1,0,0,-0.40451966187798255,0,1,0,0,0,0,0,0,-0.8485876928507675,False,False,False,False,True,True,False
1360,0,0,0,-1.079999867652768,1,0,0,0,0,0,0,0,0.5682783426012473,True,False,False,False,False,True,False
6287,0,0,0,-0.20155226995171927,1,0,0,0,0,0,1,0,0.6749030778252898,True,False,False,True,True,True,False
3772,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,0,-0.5681963301563,True,False,False,False,False,True,True
2572,0,0,0,-1.269084213671718,0,0,0,0,0,0,1,1,-0.3268416927869582,True,False,False,False,False,True,True
5256,0,0,0,0.7111523528654344,1,0,0,1,0,0,1,1,1.069804468627876,True,False,False,True,False,True,False
3188,1,1,0,-0.3466655315148326,0,0,0,0,0,1,0,0,-0.609948623164553,False,False,False,False,True,False,True
4813,0,0,0,-0.4689636030833878,0,0,0,0,0,0,0,1,0.7457515956813865,True,False,False,False,False,True,True
1131,0,1,0,-0.849641350997329,1,0,0,0,0,1,0,1,1.0852483407009514,True,False,False,False,False,False,False
2149,0,1,0,-0.039711908664087026,1,0,0,0,0,0,1,0,0.8754653352441093,True,False,False,False,True,True,False
3602,0,0,0,-1.007398661217497,0,0,0,0,0,0,0,0,-0.4820544734160197,True,False,False,False,False,True,True
3138,0,0,0,-1.2405461227345167,0,0,0,0,0,0,0,0,-1.1121276439366932,False,False,False,False,False,True,False
2887,0,0,0,-1.200163979234129,0,0,0,0,0,0,0,0,-0.613235883365166,False,False,False,False,False,True,True
4554,0,0,0,-0.2860665550162357,0,0,0,0,0,0,1,1,0.6705034419457453,True,False,False,False,False,True,True
5163,0,0,0,-1.1662205257006497,0,0,0,0,0,0,0,1,0.3584977592831783,True,False,False,False,False,True,False
3498,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,0,-1.2387730660552938,True,True,False,False,False,True,True
6238,0,0,0,-1.2425694125196347,0,0,0,0,0,0,0,0,-0.12359872893547447,True,False,False,False,False,True,False
4321,0,0,0,-0.4883704436615438,1,0,0,0,0,1,0,0,1.0949181612745043,True,False,False,False,False,True,False
3591,0,0,0,-1.259917422975424,0,0,0,0,0,0,0,1,-0.05438528482274063,True,False,False,False,False,True,False
1306,0,0,0,0.8353267749307755,1,0,0,0,0,1,0,0,1.3830373276322008,True,False,True,False,True,True,False
3138,0,0,0,-0.9712706359973929,0,0,0,0,0,0,0,1,0.645772616634132,True,False,False,False,True,True,False
4748,0,0,0,-0.9254871624574611,1,0,0,0,0,0,0,0,-0.7746383823166296,True,True,False,False,True,False,True
2205,1,1,0,-1.180185647613852,0,0,0,0,0,0,0,1,0.7915922440210661,True,False,False,False,False,True,True
372,0,0,0,-1.0047702115617771,1,0,0,0,0,0,0,1,0.6935281182531111,True,False,False,False,False,True,False
6083,0,0,0,0.07327916678707735,1,0,0,0,0,0,0,0,0.4642989631723986,True,False,False,False,False,True,True
5388,0,0,0,0.07204047709260353,0,0,0,0,0,1,0,0,0.6294839231615024,True,False,False,False,True,False,False
5745,0,0,0,-0.9689597055054677,0,0,0,0,0,0,0,0,-0.4280923081363641,True,True,False,False,False,True,True
422,0,1,1,0.2261064167353427,0,0,0,0,0,0,0,0,-0.251005921469146,True,True,False,False,False,True,True
4183,0,0,0,-0.06901501497584844,0,0,0,0,1,0,0,0,0.542578395276327,True,False,False,False,True,True,False
3691,0,0,0,-0.5149070075656152,0,0,0,0,0,0,0,1,-0.39214619650261273,False,False,False,False,True,True,False
3990,0,0,0,-0.016401799798389516,1,0,0,0,0,0,0,1,0.7953098909434461,True,False,True,False,True,True,False
3265,0,0,0,-0.2561084121300377,0,0,0,0,0,0,0,1,0.23695793185927932,True,False,False,False,False,True,False
172,0,0,0,-1.0331774854485443,1,0,0,0,0,0,0,1,0.9346675284975547,True,False,False,False,False,True,True
1453,0,0,0,-1.134421109207183,1,0,0,0,0,0,0,0,0.6096736266949949,True,False,False,False,True,True,False
5126,0,0,0,-0.9127256104113958,0,0,0,0,0,0,0,1,0.2372101960792834,True,False,False,False,False,True,False
5069,0,0,0,0.11510535692841367,0,0,0,1,0,1,0,0,0.6295332673268437,True,False,True,False,False,True,False
2272,0,0,0,-0.7068292582652407,0,0,0,0,0,1,0,1,0.9936473006939872,True,False,False,False,False,True,False
203,0,0,0,-0.6802103736313672,0,0,0,1,0,0,1,1,1.2575938826123731,True,False,False,False,False,True,False
6912,0,0,0,0.19052976001621505,0,0,0,0,0,0,0,0,0.7321343995107259,True,False,True,False,False,True,False
5993,0,0,0,0.7347769181415966,1,1,0,1,0,0,1,0,0.9457358041296708,True,False,True,False,True,True,False
2964,0,0,0,0.6314846341436093,1,0,0,0,0,0,0,0,0.5391108346158905,True,False,False,False,True,True,False
1716,0,0,0,-0.8273746615282006,0,1,0,0,0,0,0,1,0.570269361156629,True,False,False,False,True,False,False
5637,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,0,-0.22481860430785072,True,True,False,False,False,True,False
6821,1,0,0,1.1330961711856624,1,0,0,0,0,0,0,1,0.8431311365331562,True,False,False,False,True,True,False
6172,0,0,0,-0.8496198040312269,0,0,0,0,0,0,0,1,0.18918180609107677,True,False,False,False,False,True,False
2609,0,1,0,0.8749837982441102,0,0,0,0,0,0,0,1,1.1915901464047152,True,False,False,False,False,True,False
2300,0,0,0,0.11790146353882236,0,1,0,0,0,0,0,1,0.769044892612614,True,False,True,False,True,True,False
4413,0,0,0,-0.5783915977520504,0,0,1,1,0,0,0,0,0.7832722512879003,True,False,True,False,True,True,False
6791,0,0,0,-0.04525292278737014,0,0,0,0,0,0,0,0,-0.9970469854156319,False,True,True,False,False,True,False
2826,0,1,0,-0.21786776409260783,1,0,1,1,0,0,0,0,0.7947196770266025,True,False,False,False,True,True,False
1629,0,0,0,0.43678325647832617,0,0,1,0,0,1,1,1,1.2999439771140595,True,False,True,False,True,True,False
4460,0,0,0,-1.2774445836787656,0,0,0,0,0,0,0,1,0.7862301179419566,True,False,False,False,True,True,False
6590,0,0,0,-1.2481537425846534,0,0,0,0,0,0,0,1,0.17724809613418277,True,False,False,False,True,True,False
1486,0,0,0,-0.5403203286971634,0,0,0,0,0,0,0,1,0.5321149981384249,True,True,True,False,False,True,True
2273,0,0,0,0.024487124678970407,0,0,0,1,0,1,0,1,1.092423401662074,True,False,False,False,False,True,False
2720,0,0,0,-0.9127548953535466,0,0,0,0,0,0,0,0,0.48101099745909687,True,False,False,False,False,True,False
333,0,0,0,-1.0218874422651922,1,0,0,0,0,0,0,1,0.3098911249876483,True,False,False,True,False,True,False
